Region,State,District,Location,Plant name ,Owner,Sector,Status,Unit,Capacity (MW),Commissioning year,Boiler,Coal Source,Import country,Port,Type plant,Coal Type,Latitude,Longitude,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Western,Maharashtra,Nashik,Sinnar,Nasik RattanIndia Thermal Power Project Phase II,RattanIndia Nasik Power Limited (Indiabulls Power Limited),Private,Permitted,2,270.0,2022.0,Sub-Critical,South Eastern Coal Fields Limited (SECL); Western Coal Fields Limited (WCL); Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,19.8666594,74.0817493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0,270.0,270.0
Western,Maharashtra,Nashik,Sinnar,Nasik RattanIndia Thermal Power Project Phase II,RattanIndia Nasik Power Limited (Indiabulls Power Limited),Private,Permitted,3,270.0,2023.0,Sub-Critical,South Eastern Coal Fields Limited (SECL); Western Coal Fields Limited (WCL); Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,19.8666594,74.0817493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0,270.0
Western,Maharashtra,Nashik,Sinnar,Nasik RattanIndia Thermal Power Project Phase II,RattanIndia Nasik Power Limited (Indiabulls Power Limited),Private,Permitted,4,270.0,2024.0,Sub-Critical,South Eastern Coal Fields Limited (SECL); Western Coal Fields Limited (WCL); Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,19.8666594,74.0817493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0
Western,Maharashtra,Nashik,Sinnar,Nasik RattanIndia Thermal Power Project Phase II,RattanIndia Nasik Power Limited (Indiabulls Power Limited),Private,Permitted,5,270.0,2025.0,Sub-Critical,South Eastern Coal Fields Limited (SECL); Western Coal Fields Limited (WCL); Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,19.8666594,74.0817493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
Western,Maharashtra,Raigad,Dolvi,Dolvi Captive Power Plant,JSW Ispat Steel Limited; Coastal Maharashtra Power (Tata Power),Private,Planned,1,660.0,0.0,Sub-Critical,other,India,none,Coastal,other,18.691108,73.038799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Maharashtra,Ratnagiri,Jaigad,Ratnagiri Power Plant,JSW Energy (JSW Group),Private,Operating,1,300.0,2011.0,Sub-Critical,other,Indonesia/Australia,Jaigarh,Coastal,Imported,17.296375,73.213105,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Western,Maharashtra,Ratnagiri,Jaigad,Ratnagiri Power Plant,JSW Energy (JSW Group),Private,Operating,2,300.0,2011.0,Sub-Critical,other,Indonesia/Australia,Jaigarh,Coastal,Imported,17.296375,73.213105,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Western,Maharashtra,Ratnagiri,Jaigad,Ratnagiri Power Plant,JSW Energy (JSW Group),Private,Operating,3,300.0,2011.0,Sub-Critical,other,Indonesia/Australia,Jaigarh,Coastal,Imported,17.296375,73.213105,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Western,Maharashtra,Ratnagiri,Jaigad,Ratnagiri Power Plant,JSW Energy (JSW Group),Private,Operating,4,300.0,2011.0,Sub-Critical,other,Indonesia/Australia,Jaigarh,Coastal,Imported,17.296375,73.213105,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Western,Maharashtra,Solapur,Hotgi,Solapur Power Station,National Thermal Power Corporation (NTPC),Central,Construction,1,660.0,2017.0,Super-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,17.551296,75.9831995,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Maharashtra,Solapur,Hotgi,Solapur Power Station,National Thermal Power Corporation (NTPC),Central,Construction,2,660.0,2017.0,Super-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,17.551296,75.9831995,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Maharashtra,Thane,Dahanu,Dahanu Power Station,Reliance Power,Private,Operating,1,250.0,1995.0,Sub-Critical,Mahanadi Coal Fields Limited (MCL),Indonesia,Dhanu,Coastal,Blended,19.9545,72.7478,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Maharashtra,Thane,Dahanu,Dahanu Power Station,Reliance Power,Private,Operating,2,250.0,1995.0,Sub-Critical,Mahanadi Coal Fields Limited (MCL),Indonesia,Dhanu,Coastal,Blended,19.9545,72.7478,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Western,Maharashtra,Wardha,Mandwa,Vidarbha thermal Power Station,Lanco Infratech Limited,Private,Construction,1,660.0,2018.0,Super-Critical,South Eastern Coal Fields Limited (SECL),India,none,Non-Coastal,Domestic,20.8217523,78.4900188,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Maharashtra,Wardha,Mandwa,Vidarbha thermal Power Station,Lanco Infratech Limited,Private,Construction,2,660.0,2023.0,Super-Critical,South Eastern Coal Fields Limited (SECL),India,none,Non-Coastal,Domestic,20.8217523,78.4900188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0
Western,Maharashtra,Yavatmal,Mahagaon (Bijora Village),Bijora Power Station,Jinbhuvish Power Generations,Private,Permitted,1,300.0,2023.0,Sub-Critical,Western Coal Fields Limited (WCL),India,none,Non-Coastal,Domestic,19.692758,77.752011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0
Western,Maharashtra,Yavatmal,Mahagaon (Bijora Village),Bijora Power Station,Jinbhuvish Power Generations,Private,Permitted,1,300.0,2023.0,Sub-Critical,Western Coal Fields Limited (WCL),India,none,Non-Coastal,Domestic,19.692758,77.752011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0
Northeastern,Meghalaya,South Garo Hills,Era Aning,Nangalbibra Thermal Power project,North Eastern Electric Power Corporation Limited (NEEPCO),Central,Construction,1,120.0,0.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.446937,90.765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Meghalaya,South Garo Hills,Era Aning,Nangalbibra Thermal Power project,North Eastern Electric Power Corporation Limited (NEEPCO),Central,Construction,2,120.0,0.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.446937,90.765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Meghalaya,South Garo Hills,Era Aning,Nangalbibra Thermal Power project,North Eastern Electric Power Corporation Limited (NEEPCO),Central,Construction,3,120.0,0.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.446937,90.765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Meghalaya,South Garo Hills,Era Aning,Nangalbibra Thermal Power project,North Eastern Electric Power Corporation Limited (NEEPCO),Central,Construction,4,120.0,0.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.446937,90.765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Meghalaya,West Khasi Hills,Nongstoin,West Khasi Hills Thermal Power Project,North Eastern Electric Power Corporation Limited (NEEPCO),Central,Planned,1,240.0,0.0,Sub-Critical,Langrin Coalfields,India,none,Non-Coastal,Domestic,25.502812,91.258012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern,Orissa,Angul,Angul, Angul  Power Station,Jindal Group,Private,Operating,1,600.0,2014.0,Sub-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,21.127255,84.985073,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Eastern,Orissa,Angul,Angul, Angul  Power Station,Jindal Group,Private,Operating,2,600.0,2015.0,Sub-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,21.127255,84.985073,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Eastern,Orissa,Angul,Derang,Angul I Stage I,Jindal Group,Private,Operating,1,600.0,2014.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,21.12763,84.984937,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Eastern,Orissa,Angul,Derang,Angul I Stage I,Jindal Group,Private,Operating,2,600.0,2015.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,21.12763,84.984937,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,1,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,2,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,3,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,4,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,5,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,6,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,7,120.0,1994.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,8,120.0,2009.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,9,120.0,2010.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Operating,10,120.0,2010.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Planned,11,250.0,2020.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Orissa,Angul,Banarpal Taluk,Angul Smelter Power Station,National Aluminium Company Limited (NALCO),Private,Planned,12,250.0,2021.0,,other,India,none,Non-Coastal,Domestic,20.852455,85.190395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0
Eastern,Orissa,Angul,Derang,Angul Steel Power Station,Jindal Group,Private,Operating,1,135.0,2011.0,,other,India,none,Non-Coastal,Domestic,20.891742,84.990641,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
Eastern,Orissa,Angul,Derang,Angul Steel Power Station,Jindal Group,Private,Operating,2,135.0,2012.0,,other,India,none,Non-Coastal,Domestic,20.891742,84.990641,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
Eastern,Orissa,Angul,Derang,Angul Steel Power Station,Jindal Group,Private,Operating,3,135.0,2013.0,,other,India,none,Non-Coastal,Domestic,20.891742,84.990641,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
Eastern,Orissa,Angul,Derang,Angul Steel Power Station,Jindal Group,Private,Operating,4,135.0,2013.0,,other,India,none,Non-Coastal,Domestic,20.891742,84.990641,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
Eastern,Orissa,Angul,Derang,Angul Steel Power Station,Jindal Group,Private,Operating,5,135.0,2013.0,,other,India,none,Non-Coastal,Domestic,20.891742,84.990641,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
Eastern,Orissa,Angul,Derang,Angul Steel Power Station,Jindal Group,Private,Operating,6,135.0,2014.0,,other,India,none,Non-Coastal,Domestic,20.891742,84.990641,0.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
Eastern,Orissa,Angul,"Teherampur, block Talcher ",Mahanadi Aban Power,Mahanadhi Aban Power Company Limited,Private,Planned,1,515.0,2023.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,20.915475,85.17587222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,515.0,515.0
Eastern,Orissa,Angul,"Teherampur, block Talcher ",Mahanadi Aban Power,Mahanadhi Aban Power Company Limited,Private,Planned,1,515.0,2023.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,20.915475,85.17587222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,515.0,515.0
Eastern,Orissa,Angul,Angul,Malibrahmani,Monnet Power Company Limited,Private,Planned,1,525.0,2017.0,Super-Critical,"Utkal C Mine, Mandakini Coal Blocks",India,none,Non-Coastal,Domestic,20.9537,85.0317,0.0,0.0,0.0,0.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
Eastern,Orissa,Angul,Angul,Malibrahmani,Monnet Power Company Limited,Private,Planned,2,525.0,2018.0,Super-Critical,"Utkal C Mine, Mandakini Coal Blocks",India,none,Non-Coastal,Domestic,20.9537,85.0317,0.0,0.0,0.0,0.0,0.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
Eastern,Orissa,Angul,Kaniha,Talcher Kaniha Super Thermal Station,National Thermal Power Corporation (NTPC),Central,Operating,1,500.0,1995.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,21.097162,85.073835,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Orissa,Angul,Kaniha,Talcher Kaniha Super Thermal Station,National Thermal Power Corporation (NTPC),Central,Operating,2,500.0,1996.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,21.097162,85.073835,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Orissa,Angul,Kaniha,Talcher Kaniha Super Thermal Station,National Thermal Power Corporation (NTPC),Central,Operating,3,500.0,2003.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,21.097162,85.073835,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Orissa,Angul,Kaniha,Talcher Kaniha Super Thermal Station,National Thermal Power Corporation (NTPC),Central,Operating,4,500.0,2003.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,21.097162,85.073835,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Orissa,Angul,Kaniha,Talcher Kaniha Super Thermal Station,National Thermal Power Corporation (NTPC),Central,Operating,5,500.0,2004.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,21.097162,85.073835,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Orissa,Angul,Kaniha,Talcher Kaniha Super Thermal Station,National Thermal Power Corporation (NTPC),Central,Operating,6,500.0,2005.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,21.097162,85.073835,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Orissa,Angul,Talcher,Talcher Old Power Station,National Thermal Power Corporation (NTPC),Central,Operating,1,80.0,1967.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.911902,85.208117,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Eastern,Orissa,Angul,Talcher,Talcher Old Power Station,National Thermal Power Corporation (NTPC),Central,Operating,2,80.0,1967.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.911902,85.208117,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Eastern,Orissa,Angul,Talcher,Talcher Old Power Station,National Thermal Power Corporation (NTPC),Central,Operating,3,80.0,1967.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.911902,85.208117,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Eastern,Orissa,Angul,Talcher,Talcher Old Power Station,National Thermal Power Corporation (NTPC),Central,Operating,4,80.0,1967.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.911902,85.208117,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Eastern,Orissa,Angul,Talcher,Talcher Old Power Station,National Thermal Power Corporation (NTPC),Central,Operating,5,80.0,1983.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.911902,85.208117,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Eastern,Orissa,Angul,Talcher,Talcher Old Power Station,National Thermal Power Corporation (NTPC),Central,Operating,6,80.0,1983.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.911902,85.208117,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Eastern,Orissa,Angul,Scotlandpur,Talcher Power  Station,NSL Nagapatman,Private,Permitted,1,660.0,2020.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.9166,85.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Orissa,Angul,Scotlandpur,Talcher Power  Station,NSL Nagapatman,Private,Permitted,2,660.0,2020.0,Sub-Critical,other,Indonesia,Paradip,Non-Coastal,Blended,20.9166,85.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Orissa,Angul,Talcher,Talcher Power  Station Stage II,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development ,1,660.0,2021.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,20.911902,85.208117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0
Eastern,Orissa,Angul,Talcher,Talcher Power  Station Stage II,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development ,1,660.0,2022.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,20.911902,85.208117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0
Eastern,Orissa,Balangir,Ghantbahale,Balangir Power Station,Sahara India Power Corporation Limited,Private,Pre-Permit Development ,1,660.0,2022.0,Super-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,20.22,83.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0
Eastern,Orissa,Balangir,Ghantbahale,Balangir Power Station,Sahara India Power Corporation Limited,Private,Pre-Permit Development ,2,660.0,2022.0,Super-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,20.22,83.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0
Eastern,Orissa,Cuttack,Chaudwar,Choudwar,India Metals & Ferro,Private,Operating,1,30.0,2013.0,Sub-Critical,other,India,none,Coastal,Domestic,20.5352,85.9107,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Eastern,Orissa,Cuttack,Chaudwar,Choudwar,India Metals & Ferro,Private,Operating,2,54.0,2013.0,Sub-Critical,other,India,none,Coastal,Domestic,20.5352,85.9107,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
Eastern,Orissa,Cuttack,Chaudwar,Choudwar,India Metals & Ferro,Private,Operating,3,54.0,2013.0,Sub-Critical,other,India,none,Coastal,Domestic,20.5352,85.9107,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
Eastern,Orissa,Cuttack,Chaudwar,Choudwar,India Metals & Ferro,Private,Operating,4,60.0,2013.0,Sub-Critical,other,India,none,Coastal,Domestic,20.5352,85.9107,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,Orissa,Cuttack,Chaudwar,Choudwar,India Metals & Ferro,Private,Operating,5,60.0,2013.0,Sub-Critical,other,India,none,Coastal,Domestic,20.5352,85.9107,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Eastern,Orissa,Cuttack,Brahmanbasta,Cuttack ,Visa Power (VISA Infrastructure Limited),Private,Permitted,1,660.0,2025.0,Super-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,20.515,85.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
Eastern,Orissa,Cuttack,Brahmanbasta,Cuttack ,Visa Power (VISA Infrastructure Limited),Private,Permitted,2,660.0,2025.0,Super-Critical,Mahanadi Coal Fields Limited (MCL),India,none,Non-Coastal,Domestic,20.515,85.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
Eastern,Orissa,Cuttack,Kandarei,Cuttack Phase I,KVK Nilachal Power Private Limited,Private,Construction,1,350.0,2017.0,Sub-Critical,Mandakin Coal Block & Indonesia,Indonesia,Paradip,Non-Coastal,Blended,20.587,85.7426,0.0,0.0,0.0,0.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
Eastern,Orissa,Cuttack,Kandarei,Cuttack Phase II,KVK Nilachal Power Private Limited,Private,Planned,1,350.0,2018.0,Sub-Critical,Mandakin Coal Block & Indonesia,Indonesia,Paradip,Non-Coastal,Blended,20.587,85.7426,0.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
Eastern,Orissa,Cuttack,Kandarei,Cuttack Phase II,KVK Nilachal Power Private Limited,Private,Planned,2,350.0,2019.0,Sub-Critical,Mandakin Coal Block & Indonesia,Indonesia,Paradip,Non-Coastal,Blended,20.587,85.7426,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
